Stock,PE,Marketcap,Beta,Sector
FIXX,-10.69,759789360,1.1768387873356698,Health Technology
FIYY,,,1.3494436357651756,Miscellaneous
FIZZ,13.92,2105931450,0.42388387707959013,Consumer Non-Durables
FJP,,,0.7902377741355389,Miscellaneous
FKO,,,0.3595819432292936,Miscellaneous
FKU,,,0.552662664162008,Miscellaneous
FL,,4419437850,0.7474364878437482,Retail Trade
FLAG,,,0.6916463374102041,Miscellaneous
FLAT,,,-0.00819675334633772,Miscellaneous
FLAU,,,0.536331496883482,Miscellaneous
FLAX,,,0.7365306065344112,Miscellaneous
FLBL,,,-0.016233559620452042,Miscellaneous
FLBR,,,0.7644293925485705,Miscellaneous
FLC,-17.17,196172600,0.29025399069927516,Miscellaneous
FLCA,,,0.49454471924100385,Miscellaneous
FLCH,,,1.0514552014183138,Miscellaneous
FLCO,,,-0.014289310478059166,Miscellaneous
FLDM,-8.24,903471800,0.8097427908729672,Health Technology
FLDR,,,-0.0020007534516649295,Miscellaneous
FLEE,,,0.6041464635798196,Miscellaneous
FLEH,,,0.4705205816147047,Miscellaneous
FLEU,,,1.0222912399048942,Miscellaneous
FLEX,51.71,4595428200,1.5008678144918712,Electronic Technology
FLFR,,,0.48726711889034463,Miscellaneous
FLGB,,,0.5161951341187586,Miscellaneous
FLGE,,,2.410334174413519,Miscellaneous
FLGR,,,0.45975601461864907,Miscellaneous
FLGT,-19.19,108844560,0.719476755711847,Health Services
FLHK,,,0.4989304738509435,Miscellaneous
FLHY,,,-0.032490743710797104,Miscellaneous
FLIA,,,0.012330991487311408,Miscellaneous
FLIC,13.11,531636350,0.6934180898740638,Finance
FLIN,,,0.497450103105145,Miscellaneous
FLIO,,,0.4986593377516583,Miscellaneous
FLIR,21.73,6544896930,0.9024085305494469,Electronic Technology
FLIY,,,0.5649629672608378,Miscellaneous
FLJH,,,0.7244512846256199,Miscellaneous
FLJP,,,0.7538953848497978,Miscellaneous
FLKR,,,0.7741530723616284,Miscellaneous
FLKS,-0.54,8620720,1.0494713689111068,Health Technology
FLL,-33.23,56613900,0.6562681368661875,Consumer Services
FLLA,,,0.1943049326540145,Miscellaneous
FLLV,,,0.6855957874807378,Miscellaneous
FLM,,,0.7844404979210008,Miscellaneous
FLMB,,,-0.031041326220023095,Miscellaneous
FLMI,,,-0.036390080909517356,Miscellaneous
FLMN,13.28,633639420,0.8634625692791907,Energy Minerals
FLMNW,,,0.11539570001075512,Energy Minerals
FLMX,,,0.35145184244166516,Miscellaneous
FLN,,,0.6144787684538052,Miscellaneous
FLNT,38.61,373481040,0.7646260313942287,Miscellaneous
FLO,27.34,4730360200,0.11112965516346078,Consumer Non-Durables
FLOT,,,0.0066393634162922295,Miscellaneous
FLOW,31.57,1518463800,1.5852020869923964,Producer Manufacturing
FLQD,,,0.5137030359576068,Miscellaneous
FLQE,,,0.7451283849675738,Miscellaneous
FLQG,,,0.5215377526147976,Miscellaneous
FLQH,,,0.5674156214960536,Miscellaneous
FLQL,,,0.7044124302324916,Miscellaneous
FLQM,,,0.602524434025869,Miscellaneous
FLQS,,,0.619923569933517,Miscellaneous
FLR,21.21,3878776440,1.5393701195056635,Industrial Services
FLRN,,,0.006007178818393308,Miscellaneous
FLRT,,,0.017483861779376435,Miscellaneous
FLRU,,,0.5525590964507202,Miscellaneous
FLS,37.55,6091360100,1.5324711162700013,Producer Manufacturing
FLSA,,,0.062264834998467064,Miscellaneous
FLSW,,,0.3734799495465835,Miscellaneous
FLT,28.02,22255894530,1.0317727961665155,Commercial Services
FLTB,,,-0.014144471636739491,Miscellaneous
FLTR,,,0.017433387016864487,Miscellaneous
FLTW,,,0.5734710323703147,Miscellaneous
FLWS,33.66,1174443448,1.1566181605564194,Retail Trade
FLXN,-2.46,419062790,1.428575213594599,Health Technology
FLXS,-12.88,135382100,0.814346222306887,Consumer Durables
FLY,4.19,,0.6486469498192404,Finance
FLZA,,,0.14110224492516274,Miscellaneous
FM,,,0.47299933631932695,Miscellaneous
FMAO,19.85,328182300,0.5092081073306572,Finance
FMAT,,,0.9811027177246133,Miscellaneous
FMB,,,-0.02642124432920352,Miscellaneous
FMBH,12.47,557345340,0.7163322428307736,Finance
FMBI,11.96,2175707680,0.9074460828486838,Finance
FMC,21.07,9670280100,1.0457137171678779,Process Industries
FMCI,143.47,513100000,0.0006331651736629225,Finance
FMCIU,,,0.009608578086913382,Finance
FMCIW,,,-0.2898236761775045,Finance
FMF,,,0.10811753444243857,Miscellaneous
FMHI,,,-0.026738282196902895,Miscellaneous
FMK,,,0.7897951656959645,Miscellaneous
FMN,,,0.0061108721265413545,Miscellaneous
FMNB,11.22,374098300,0.7709316918146415,Finance
FMO,27.78,346967390,0.9593341403915044,Miscellaneous
FMS,9.68,,1.1340407873779497,Health Services
FMX,24.65,,0.5353028927695076,Consumer Non-Durables
FMY,,,0.015500113837818755,Miscellaneous
FN,14.16,1570559120,1.356243188160268,Electronic Technology
FNB,9.65,3572239000,0.7488853849138893,Finance
FNCB,9.06,147808500,0.48934556595086326,Finance
FNCL,,,0.8942467851756861,Miscellaneous
FND,30.07,3489626880,1.4416173352544857,Retail Trade
FNDA,,,0.9438109052450696,Miscellaneous
FNDB,,,0.8783922791502194,Miscellaneous
FNDC,,,0.7318732232517375,Miscellaneous
FNDE,,,0.8267809259424796,Miscellaneous
FNDF,,,0.7110065827897966,Miscellaneous
FNDX,,,0.8877185267475722,Miscellaneous
FNF,14.3,10595698800,0.7400804275959876,Finance
FNG,,,1.2712753757025415,Miscellaneous
FNGD,,,-4.694927085300919,Miscellaneous
FNGO,,,-0.29101902095449556,Miscellaneous
FNGU,,,4.662883109152115,Miscellaneous
FNGZ,,,0.2585138107203542,Miscellaneous
FNHC,47.22,173542720,0.6539364678082745,Finance
FNI,,,1.0816882026190526,Miscellaneous
FNJN,-4.7,67923060,1.2470264304173533,Technology Services
FNK,,,0.8176530917345992,Miscellaneous
FNKO,48.44,1041529200,1.4821469499772721,Consumer Durables
FNLC,11.3,275248640,0.5729999159762806,Finance
FNSR,-42.38,2473604940,1.0453544046944907,Electronic Technology
FNV,102.82,14451048660,-0.16310963538885978,Non-Energy Minerals
FNWB,21.02,176467280,0.38748431100463926,Finance
FNX,,,1.0600897432519494,Miscellaneous
FNY,,,1.2506788958626196,Miscellaneous
FOCS,-106.09,1942794360,0.2535164714977501,Finance
FOE,16.16,1109345740,1.2882049793118073,Process Industries
FOF,,,0.640712482922151,Miscellaneous
FOLD,-5.25,2600022810,1.6942039322103748,Health Technology
FOMX,-1.77,133343700,0.8464159007991557,Health Technology
FONR,6.29,129410803,0.6774231526036124,Health Technology
FOR,18.42,751503600,0.9381645612044212,Finance
FORD,-9.16,12108180,0.3329894825964436,Consumer Durables
FORK,3.67,36014880,0.25447681434850455,Producer Manufacturing
FORM,9.93,1070983160,1.6877809284475895,Electronic Technology
FORR,209.43,839436610,0.8478181795045514,Commercial Services
FORTY,26.33,,0.5136332745378953,Technology Services
FOSL,14.92,485662320,1.5538553949227463,Consumer Durables
FOVL,,,-0.28466677841386134,Miscellaneous
FOX,,21538422750,0.28610350967342474,Consumer Services
FOXA,,21861095750,-0.06290535784379099,Consumer Services
FOXF,31.42,2558220420,1.5566881114073563,Consumer Durables
FPA,,,0.6856785617019096,Miscellaneous
FPAC,,,0.011969343329664504,Finance
FPAY,-0.78,16809199,0.5969574261107836,Finance
FPAYW,,,1.4060444611526919,Finance
FPE,,,0.07871994757605338,Miscellaneous
FPEI,,,0.02915501290102237,Miscellaneous
FPF,-33.48,1329560080,0.2350203609627263,Miscellaneous
FPH,-77.06,1763828352,0.7836197760831094,Finance
FPI,-277.58,194093640,0.8034823910934942,Finance
FPL,-6.78,230015000,0.7497042063449942,Miscellaneous
FPRX,-1.87,302937600,1.3914783371857633,Health Technology
FPX,,,1.1103587025132382,Miscellaneous
FPXE,,,-0.04894721646361352,Miscellaneous
FPXI,,,0.6966111911988797,Miscellaneous
FQAL,,,0.9144671925349807,Miscellaneous
FR,29.03,4390294350,0.6447941013526607,Finance
FRA,34.97,478431200,0.2247724479701955,Miscellaneous
FRAC,17.81,769701760,1.6051259909067317,Industrial Services
FRAF,28.73,166782000,0.19306556688349882,Finance
FRAK,,,1.3172979059585146,Miscellaneous
FRAN,1.11,16586489,0.6341615290792055,Retail Trade
FRBA,11.64,207883200,0.32999947257356727,Finance
FRBK,39.1,284795280,0.9162172886329114,Finance
FRC,19.37,15987052620,0.8314419444308446,Finance
FRD,6.15,51726420,0.5336608764421134,Producer Manufacturing
FRDM,,,,
FRED,-1.56,14062139,0.7586974968130786,Retail Trade
FREL,,,0.516827275628815,Miscellaneous
FRGI,65.29,389269360,0.5508475053811783,Consumer Services
FRI,,,0.4672048899882033,Miscellaneous
FRLG,,,2.430582691866174,Miscellaneous
FRME,10.17,1651527500,0.8594149195456456,Finance
FRN,,,0.7151469279583662,Miscellaneous
FRO,29.21,1331396640,1.2245970241589819,Transportation
FRPH,3.74,462083160,0.7144692920031797,Finance
FRPT,-311.46,1666507140,0.9768054186998301,Consumer Non-Durables
FRSX,-1.21,,0.877151590184828,Consumer Durables
FRT,43.09,9879969035,0.4628597165270345,Finance
FRTA,-10.38,307349220,1.7330196892772145,Non-Energy Minerals
FSB,13.89,386636250,0.714062794376685,Finance
FSBC,438.11,35035050,0.019101089699167927,Finance
FSBW,7.33,211939250,0.3506796629274002,Finance
FSCT,-17,1452787600,1.5483237094647662,Technology Services
FSD,-39.76,494605480,0.3260606640925576,Miscellaneous
FSFG,10.62,134251250,0.5698277038815889,Finance
FSI,14.64,40610020,0.21541434064068465,Process Industries
FSK,2.75,3120238410,0.39342680660468105,Finance
FSLR,-1029.08,6114688120,1.3174344212113644,Electronic Technology
FSLY,,1886321923,-1.2515234283963443,Technology Services
FSM,18.39,414848070,-0.03631486936499496,Non-Energy Minerals
FSMB,,,-0.007236510550240573,Miscellaneous
FSMD,,,0.16582498706665358,Miscellaneous
FSP,71.33,776352440,0.6288199530850159,Finance
FSS,14.53,1440280320,1.0862986116743543,Producer Manufacturing
FSTA,,,0.4959817699704409,Miscellaneous
FSTR,-9.09,255742770,1.3231976856381882,Producer Manufacturing
FSV,52.29,3262962310,0.5995547800363993,Finance
FSZ,,,0.6536000960122013,Miscellaneous
FT,,,0.22060491036619095,Miscellaneous
FTA,,,0.8165040712769491,Miscellaneous
FTAC,,87157800,-0.033787948487213317,Finance
FTACU,275.46,349487500,-0.00344882802658171,Finance
FTACW,,,4.749976061758481,Finance
FTAG,,,0.4131875441185198,Miscellaneous
FTAI,7690,1302255360,0.7634388743685978,Finance
FTC,,,1.1387351070273306,Miscellaneous
FTCH,-38.24,5152829950,0.17553164542096866,Technology Services
FTCS,,,0.9216562325663515,Miscellaneous
FTD,-0.1,22239220,1.0074021960162913,Retail Trade
FTDR,,3403133140,0.24671169493143147,Consumer Durables
FTEC,,,1.3525577316144184,Miscellaneous
FTEK,-33.11,36522370,0.6398303125950088,Producer Manufacturing
FTEO,204.08,,0.1644507124156556,Commercial Services
FTF,-28.11,213607800,0.2138729648310746,Miscellaneous
FTFT,-3.1,37220400,0.6804845875810471,Consumer Non-Durables
FTGC,,,0.24766342462954347,Miscellaneous
FTHI,,,0.5970258889589855,Miscellaneous
FTI,-4.7,9319710400,1.1971920056924543,Industrial Services
FTK,-1.64,174690560,1.8190086410011481,Industrial Services
FTLB,,,0.4833829510364449,Miscellaneous
FTLS,,,0.5302173321294655,Miscellaneous
FTNT,35.27,12376757280,1.413801454547933,Electronic Technology
FTNW,-0.14,15094520,0.32107861345843147,Technology Services
FTR,-0.24,197947080,1.5880909537799226,Communications
FTRI,,,0.5562267215163826,Miscellaneous
FTS,19.45,16292329000,0.2635108463200642,Utilities
FTSD,,,-0.02264973012970148,Miscellaneous
FTSI,5.37,675235474,1.5330807146260352,Industrial Services
FTSL,,,0.07257781963154131,Miscellaneous
FTSM,,,-0.002726953568196816,Miscellaneous
FTSV,-4.2,354670290,0.3008308515786331,Health Technology
FTV,9.3,25517788850,0.9940096139370692,Electronic Technology
FTVA,,,0.7546564645404419,Miscellaneous
FTXD,,,0.5698900325886047,Miscellaneous
FTXG,,,0.23241121648095348,Miscellaneous
FTXH,,,0.6798484838002761,Miscellaneous
FTXL,,,1.416967928992446,Miscellaneous
FTXN,,,1.025640696925621,Miscellaneous
FTXO,,,0.8354190365770059,Miscellaneous
FTXR,,,0.37797547765800543,Miscellaneous
FUD,,,0.09581395700267148,Miscellaneous
FUE,,,-0.02168997476947033,Miscellaneous
FUL,14.68,2006434980,1.078821051428414,Process Industries
FULT,12.71,2660445600,0.8449199199810236,Finance
FUMB,,,0.0017545794544141149,Miscellaneous
FUN,22.77,2890876560,0.5276600397085787,Consumer Services
FUNC,11.25,127602000,0.5993029729384833,Finance
FUND,-4.34,163697250,0.7087020768654383,Miscellaneous
FUSB,17.44,57681600,0.03212364043933667,Finance
FUT,,,-0.03274405217765178,Miscellaneous
FUTY,,,0.19099220897722505,Miscellaneous
FUV,-3.79,48060180,0.08237712365001817,Consumer Durables
FV,,,1.3135294584873842,Miscellaneous
FVAL,,,0.93523549196304,Miscellaneous
FVC,,,1.19842853100605,Miscellaneous
FVCB,18.32,244648250,0.19378722817730476,Finance
FVD,,,0.5874162476757829,Miscellaneous
FVE,-0.3,30760015,0.014418598974757786,Health Services
FVL,,,0.8100590365743477,Miscellaneous
FWDB,,,0.08150599158050578,Miscellaneous
FWONA,-29.97,22052419260,1.0181973187646933,Consumer Services
FWONK,-30.71,22603426990,1.0382677375777902,Consumer Services
FWP,-5.62,,1.4824501470999534,Health Technology
FWRD,17.55,1602097680,0.8386678476549921,Transportation
FXA,,,0.2428222817848515,Miscellaneous
FXB,,,0.05848408157510712,Miscellaneous
FXC,,,0.1435331196750578,Miscellaneous
FXCH,,,0.052599990895554054,Miscellaneous
FXD,,,0.9098817129638804,Miscellaneous
FXE,,,0.03449402027086444,Miscellaneous
FXF,,,-0.0409758141129481,Miscellaneous
FXG,,,0.5039497149153371,Miscellaneous
FXH,,,1.1164777599301954,Miscellaneous
FXI,,,0.9580843940330748,Miscellaneous
FXL,,,1.4131857844201046,Miscellaneous
FXN,,,1.2810517820750518,Miscellaneous
FXNC,10.62,102982250,0.2430871993768342,Finance
FXO,,,0.8457612875965093,Miscellaneous
FXP,,,-1.9132000771550444,Miscellaneous
FXR,,,1.059267469916905,Miscellaneous
FXS,,,0.1703786718355241,Miscellaneous
FXSG,,,0.034062219456988396,Miscellaneous
FXU,,,0.35101608898174536,Miscellaneous
FXY,,,-0.18497212452870734,Miscellaneous
FXZ,,,1.0487437881818393,Miscellaneous
FYC,,,1.2155661398235786,Miscellaneous
FYLD,,,0.5789626656110951,Miscellaneous
FYT,,,0.8597026881072887,Miscellaneous
FYX,,,1.055292801466248,Miscellaneous
G,24.67,6879706500,0.7824209405323226,Commercial Services
GAA,,,0.3072952474423416,Miscellaneous
GAB,,,0.9102638295006407,Miscellaneous
GABC,13.42,696527040,0.8250716397207696,Finance
GAIA,-3.86,132997000,1.0237106111004686,Commercial Services
GAIN,4.47,365308860,0.42781351235529536,Finance
GAINL,,850089800,-0.04579709200610804,Finance
GAINM,,833678800,-0.0026462353489593382,Finance
GAL,,,0.5645812133036894,Miscellaneous
GALT,-12.67,183743820,1.4779020054953245,Health Technology
GAM,10.7,848728550,0.853451587012951,Miscellaneous
GAMR,,,1.0609675624715946,Miscellaneous
GARD,,,0.19209963177620562,Miscellaneous
GARS,-97.19,111059080,0.2757386013039153,Miscellaneous
GASL,,,3.8193765620117226,Miscellaneous
GASS,-30.05,137227500,0.7507448046455212,Transportation
GASX,,,-3.7707474146656277,Miscellaneous
GATX,14.72,2527484000,1.1486619825866657,Finance
GAZ,,,0.3482667144035618,Miscellaneous
GBAB,100.78,407232840,0.03177663990486826,Miscellaneous
GBCI,17.31,3333652490,0.8521387320205374,Finance
GBDC,14.3,1062090110,0.2587620839778051,Finance
GBF,,,-0.05776215496555681,Miscellaneous
GBIL,,,-0.005650001751219695,Miscellaneous
GBL,4.45,470752495,0.7851214572175973,Finance
GBLI,-9.92,423146770,0.6986445480665184,Finance
GBLIL,,370716463,0.058449652313401,Finance
GBLIZ,,364732570,0.08676751909808911,Finance
GBR,-12.43,8981000,1.9458167536201656,Energy Minerals
GBT,-17.84,3428417460,1.9456539017632521,Health Technology
GBUY,,,0.43671983420114696,Miscellaneous
GBX,10.42,881767260,1.3726388750755458,Producer Manufacturing
GCAP,-6.41,172256980,0.6883648845031656,Finance
GCBC,14.77,249736500,0.24413172720728948,Finance
GCC,,,0.20173203479553278,Miscellaneous
GCE,,,0.480616657830089,Miscellaneous
GCI,278.72,900127200,0.5834710137409754,Consumer Services
GCO,10.4,825338020,0.7240063144521731,Retail Trade
GCOW,,,0.6669679259076441,Miscellaneous
GCP,32.26,1897960320,0.9526568166089453,Process Industries
GCV,,,0.6831154219900935,Miscellaneous
GCVRZ,,,-0.0812240062585395,Health Technology
GD,14.33,46456395040,0.9399492277006555,Electronic Technology
GDAT,,,0.40917662524217624,Miscellaneous
GDDY,140.35,13188292800,1.312687712361675,Technology Services
GDEN,-10.96,357987900,1.5706614483323906,Consumer Services
GDG,,,0.024944539785188156,Miscellaneous
GDI,24.79,6861498390,1.2696882248730579,Producer Manufacturing
GDL,,,0.19106472326829083,Miscellaneous
GDMA,,,0.06512455095585044,Miscellaneous
GDNA,,,0.5089398624977338,Miscellaneous
GDO,,,0.09737578267329557,Miscellaneous
GDOT,21.72,2466830730,1.6991290057666906,Finance
GDP,18.42,140598640,0.8131367208272151,Energy Minerals
GDS,-55.31,,2.1933771615300865,Technology Services
GDV,-6.19,1670072320,0.9786776112692871,Miscellaneous
GDVD,,,0.5631388376435458,Miscellaneous
GDX,,,-0.1140224295706799,Miscellaneous
GDXJ,,,-0.11587144608045649,Miscellaneous
GDXS,,,0.28177739156531745,Miscellaneous
GDXX,,,-0.2765140739524433,Miscellaneous
GE,-3.98,82324446400,1.0063940702434524,Producer Manufacturing
GEC,-19.63,91969680,0.17799210714607208,Technology Services
GECC,28.86,87613680,0.36617579975373027,Finance
GECCL,,642014240,0.0681603278403198,Technology Services
GECCM,,265944240,0.05882625356735729,Finance
GEF,11.42,1709661040,1.2515002100756765,Process Industries
GEL,-38.5,2674673715,1.0345731613148157,Industrial Services
GEM,,,0.8847925517107502,Miscellaneous
GEMP,-0.59,11982600,0.8385972709227437,Health Technology
GEN,-0.64,182926489,1.0076054158454295,Health Services
GENC,11.26,161112696,0.6521132908190378,Producer Manufacturing
GENE,-2.67,,0.8054608454094151,Health Technology
GENY,,,0.8444038423144955,Miscellaneous
GEO,17.39,2658025650,0.6319482275292855,Finance
GEOS,-16.43,170536320,1.0437441374684255,Industrial Services
GER,-44.73,410504640,1.1906970814235862,Miscellaneous
GERN,-8.87,270448200,1.7796517327280343,Health Technology
GES,96.94,1158952410,1.1265340848426268,Consumer Non-Durables
GEVO,-0.2,22226820,0.802692966893045,Process Industries
GEX,,,0.9958931410789454,Miscellaneous
GF,,,0.7752750498430311,Miscellaneous
GFED,12.4,101495120,0.08856465086314964,Finance
GFF,-39.03,672998380,0.9898890788660113,Producer Manufacturing
GFI,-10.55,,-0.47762771112777114,Non-Energy Minerals
GFIN,,,0.5210379143303538,Miscellaneous
GFN,-7.76,231059290,1.3383860530396283,Distribution Services
GFNCP,,3107944290,0.09595169284169379,Distribution Services
GFNSL,,777364610,0.05631082642725363,Distribution Services
GFY,,,0.10750927515307217,Miscellaneous
GGAL,6.07,,1.446129182330693,Finance
GGB,9.68,,1.170562119994577,Non-Energy Minerals
GGG,23.05,7862979960,1.04825711758109,Producer Manufacturing
GGM,,,0.15428018969065124,Miscellaneous
GGN,,,0.3232445338765524,Miscellaneous
GGO,,,-0.1762154656309709,Miscellaneous
GGT,,,0.7167520784476313,Miscellaneous
GGZ,-4.68,105439720,0.7277279097141136,Miscellaneous
GH,-67.42,7043207440,0.6859960802882835,Health Services
GHC,11.69,3617070781,0.45646400759923655,Consumer Services
GHDX,44.65,1937012000,1.6330324342717673,Health Technology
GHG,18.3,,1.1205856236246883,Consumer Services
GHII,,,0.4973016076974658,Miscellaneous
GHL,22.72,315744306,0.9933659810746047,Finance
GHM,-744.89,200711940,0.8943799660136951,Producer Manufacturing
GHSI,-4.98,34411230,0.42542772742275553,Health Services
GHY,25.84,561109170,0.2733527073113641,Miscellaneous
GHYB,,,0.23076965290109913,Miscellaneous
GHYG,,,0.25724824574750693,Miscellaneous
GIB,21.94,19980813539,0.7226335658958141,Technology Services
GIFI,-6.67,121888000,0.4689679600224732,Producer Manufacturing
GIG,-198.84,189420120,-0.0011239983011608987,Finance
GIGB,,,-0.014929719895967516,Miscellaneous
GIGE,,,4.425959980632397,Miscellaneous
GIGM,-8.94,25861680,0.2298937377806356,Consumer Durables
GII,,,0.49221922297177767,Miscellaneous
GIII,9.19,1258763060,1.5170469558345805,Consumer Non-Durables
GIL,24.74,7435211400,0.5911145378174963,Consumer Non-Durables
